username,first name,user id,access hash,group,group id,status
arewalegit,ArewaLegit,913029938,-930927658334984193,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
approvemoni,Åpprøvè,834975493,-5260277749186789771,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AdalynRagzzy,Adalyn,1821643369,3785715884907192891,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Anilchail1985,C I D,1272004097,-5867946983489187177,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
A_J_0007,A,1569430145,-5706766986973080615,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
angruvlisa,Lisa,1021121366,-914257184463810645,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ailaod,Ali,561442521,2187689181888689078,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Ayoubhassan65,Ayoub,730586504,7931465846034069135,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Arrested21,Francis,1736853266,-4126578411843874892,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Annalise3221,Annalise Malik,1797496879,-6541181148452246603,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Arlay0210,Arlayr,1098182254,-2912029873791081680,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
at0102ARTURO,Leatile,983546547,7006977006227322557,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Augustine14,💀Augustine💀,1688173722,-8154299626774206291,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Aishashabewa,Aishatu,2005827435,-9098154933704913571,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
amychau6969,amy@kak long,184767795,4976805294322330462,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
asmaaen,Andreas,1387794874,-2766071057513870190,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
AhmedSakrr,X,1529532467,77461883155784497,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Arimania,Flying,186525564,-7662278793454193845,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Aduglobal,Adu,293932653,55612944264010006,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
AStvckz,AStvckz,985783284,3962157632611822355,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
asvsot,Oleksandr,299843870,5928403103935875166,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alikprofficial,R,1049876995,-5070621408140879117,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Abayomi_cash,ojugbele,566455227,-999420158451191736,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alx_Idris,Alx,779177098,-2933774665505850606,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alizio4u,Alex,838976042,1440900942644236001,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
akiolabotwe07,aki~ola,780014449,3205512864584375396,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
azizbasry,Aziz,587520679,2379341491073180405,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
azerybk,Azery,733450661,-2521008667758157351,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Amy_1717,Amy,1404563421,-7699793880817892045,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Abdullahfx2,عبداللہ بن عمر,1749034285,-791613162098904386,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Agent_Maxson,AGENT_MAXSON,808298246,-850811465740884449,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
apduduek,Max,825234925,-5691291505495807607,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
airehck7,Airehck7,988747941,-8092712184648563533,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
allan2014,allan,663477426,-6207926997902026413,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Abdussamad100,Abdus,1048344997,-4842430590785974350,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AlvinCh,Alvin,510160229,6518292855128613954,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
asaf1868,Asaf,664702437,-7687307408861358417,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
adwjogja,Dipdip,271850128,-2353471416162191390,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alli_N_Gator,alli,314912881,-2509438806273297993,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Abenixx,Abenezer,319581159,590683074120303845,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Aki456,''''',480885460,-1755043343685636998,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AdarshRaju7,Adarsh,863375816,-3124855051960962826,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ahmadsh962,Ahmad,944348692,7094130689390638993,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Ajbadri,AJ,1047797972,1956319052240820125,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Abdulbasitfarah,Abdulbasit,1051035548,-2692331212900194669,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
ALIDALHATU11,Ali,1065266523,-7753731602286189400,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ahmedatef111,Ahmed,1132428089,7279100718112292771,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
adanne_im,Mercy,1317323285,5832172480234235435,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alexxbrayan,Alexx,1336502482,4851634797610955717,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Annisa4455,Annisa Lucas,1505350790,-1596209861427677767,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
alex_hales90,Alex,1162127342,7217011276773066640,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
AhmedKhalid111,Ahmed,1201142767,-7088588290831656278,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Amellakehal,Amel,1705624450,7352766218356567626,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
AlexyDroid,Alexy,746485323,-1038723936470116623,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AliAhmed782,Ahmed,1033773972,-402704875924899971,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Aryomhi,Akinleye,1330694977,6244877106085605878,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alex16396,SHANI,1356905218,-1164109776935680385,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
azduqingyun,Qingyun,897622414,-7623245340923602305,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Amiliarodriguez,Amilia,1864454084,693506582014687860,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Ariful1111,Ariful,1035674723,2625339466548325269,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Aahtt6,Ebraheem,901372003,-7558747393029791995,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
a_doun,ج,1830961985,-4633239333477576033,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
archlegion,arch,1969732583,1269271493800351500,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
asmayt,Asmayt _,1020240259,3234809880267017278,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Akinlanu,Benjamin,486052115,-950879752544152912,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Aceventurajugg,AceVenturaJugg,775586355,2502275844804247352,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Ash_561,Asher,1979756585,6629958205051072716,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Aisha_abadi56,Aisha Abadi,892272588,-1161947596205501643,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
andiheryanto,Andi,367823368,-5031160269349888150,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Akuselalu69,Ho,781004577,6048303311288946646,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Anup1322,Anup,888648198,6259983222831393022,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
aapasca,Satria,1057951899,-2373287394994246189,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AlexGomez1,Alex Gomez,1064447384,5605473661485853584,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Ambassador_AMB,38122,481014338,-1810580016101990842,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Anavrin_25,Abhijeet,786563345,2970891436653748035,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
aakunko,Aak,564025270,6749361222863374849,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
amosignals,amo,908266476,-2382487687618855436,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Anneeliza,anneelizabeth,1378250895,6489026790233531846,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Alexyalo667,Alex,1476303860,2770802483541835333,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ADMACC1,BYN,1750735525,-7718290383300013566,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Amazing12345,Anna,322318227,5480933151519627625,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Ali4truth,Ali,879675591,-6975611444022742390,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
adi282043,Aditya Kumar,443974295,232469373775253740,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
AlexXxBero,Aleks,523161644,-3035270884628302794,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AZintellect,Al,1266192183,-4447203961931754431,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
alimjiu,Walid,967584451,6357351924297409585,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Afrotrader,KOXI,475432997,3994478904224307629,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Anokhakaam,Rana,826013334,-704177028226136732,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Amavef_servicios,Amavef,977194459,5294812181023921248,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
ATmcrash,kermit,1099751309,6432732293644676860,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
ah8572,Ali,563338330,3423825931051564130,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AintRichYet,FranklinSaint,925363951,-6966939229245894910,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Avery5599,Avery,1399345238,4692804762146480651,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
acethegoat,X,1443984370,2382555142068771672,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ajarniwilson7,Get Rich Or Get Chopped,1477607991,7691489296298954954,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Aron_069,DVM,639962389,5144158323983129355,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
agbo081,D,994667749,5103657787095277293,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
activejobs247,Online24/7,1668133329,-9056846868961341101,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Alexleeche4,Alex,971234206,3299653592700384527,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
alexgrinh,Smit,556969596,4964288266990436216,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
abdelrahman_hamdan,Abdelrahman,673747529,8691543730759273686,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
APMarley1,Bklu,1051877895,3761031425067062903,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Adonl0,Professional Adder,1415811190,-2007794096718368766,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
aarrssyy,rasya.g,1195951878,-4697377720403816626,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Ariful1211,Ariful,1726246771,7380644438379033558,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
abdullahsaad206,Abdullah,947145865,-539229262205449396,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
ArslanAk,Arslan,1117992896,6518900057211434811,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
aprianacil95,Aprian,1622498174,7606162289376115385,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
avijitkuri,Avijit,1655214238,-4325435635763567734,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ApitLayer,Apit,224199754,6239178381959488256,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alpha1337,╚𝘼𝙡𝙥𝙝𝙖,696971214,5586414951185875911,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
awnyalnhal,Awny,889515313,-5936435671456172611,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AmitD77,Amit,499611067,-157452731814231720,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Anthony562,Anthony,1459260306,-220397562291939824,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alqijwal,Ayoub Alqijwal,1237432400,1837151789409013412,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AndroiddPro7,AndroidPro7,326547977,-4480861995857516972,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Amanda_Mia,Amanda,1075528497,-2662300851724439414,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Abc123def123,J,1728176715,-1758691479792344776,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AgirlHasNoName1460,AgirlHasNoName,666365947,2937973870489677239,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
a_xterminator,D,648673035,6922425689215919663,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
abraande11,Abrham,1004838093,-7824670946892946640,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
applesaregoood,Apples,926486410,1639876572530528578,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Aroundbreesh,Mr big checks,1711029658,3124493161732660867,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
amjathkhan02,Amjath,1137201271,-916689760649519665,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
admarcu,Adrian,538688806,7481949688358172269,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ahmdbtn,Dkdi,1413890149,-4347985908893015617,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Agushidayatullah02,agus,696433439,8305835527166784449,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Adiosevert,Morne,708623579,6281958860648713565,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Asif_Fx45,FOREX GOLD SINGNALS,1712187590,4612254052669480087,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
anuar_abreshev,Ануар,446282458,-3703084526230412617,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alirizvi51214,Ali,1040953045,-5035473938649126615,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
azadatar,Azad,885391113,-1592732445992310253,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Ayham247,Ayham,488378061,-8359343918649967270,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Ashfak666,Ashfak,1698912564,2548741469634267889,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
aminulhassan,Amin,60595541,-1792051604693405227,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
asydmerli,Qwaku,548060478,-793645163690185030,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Asradlan,Asra,586759128,1575962575193526046,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
adampena1,Adam,636740375,-2807618806057837731,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
Akin_10,~Akin...,854264402,-4307665579318995812,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AnayaSegNi,Segni,276405285,3634303451738405467,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AstoneSp,Astone,569659274,574791502121946452,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
aramadan14,Ahmed,1013353908,-4007597951181886864,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ahmedjsb,Ahmed,1455250064,-34702838834867425,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Asisakumar,Asisa,1524140946,3555795480149318990,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Alkimar1,Alkimar,895690289,4369989125095728052,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Autopayltdprofit,𝐀𝐮𝐭𝐨𝐩𝐚𝐲,932695475,1841420666948762699,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
AnPhatGold,Z,1011962432,-2636355173675510291,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Awklion,Kushanu,522694503,2829178031188925138,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Atlantacn,work,1337916035,4047072104582413833,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
andersondemoraissilva,Anderson,708321453,-4594321963218569299,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
amaliamostajo,Amalia,1920590725,6980605233907392121,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
Aeronaut19,Aeronaut,1345032995,3951866681834813905,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
achelltrederup,ACHELL,759029245,-4988705275821787206,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
ahmadzul575,Ahmad Zhm,562221283,-7205482593638171759,Ftmo Myforexfund funded profit,1310004787,UserStatusLastWeek
AzieFaison,A Z I E,533890943,6153860582434720567,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Ashu0206angel,Ashu,1113087463,-7948769069788175350,Ftmo Myforexfund funded profit,1310004787,UserStatusLastMonth
afroelephant,Jeffrey,130056534,4698120842871140757,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
Abbattii,Abba,657205482,597440403377494091,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
adit619,Aditya,532110818,-1764869507568089505,Ftmo Myforexfund funded profit,1310004787,UserStatusRecently
